N,P,K,temperature,humidity,ph,rainfall,label
39.2,35.68,52.69,27.16,57.45,6.92,475.83,haricot
23.28,25.79,53.13,22.73,70.73,6.59,504.71,haricot
57.96,16.52,55.93,21.04,62.5,6.13,485.92,haricot
34.33,19.82,28.16,19.87,62.23,6.7,684.49,haricot
55.73,30.91,47.57,24.68,61.24,6.53,434.85,haricot
54.39,34.45,29.81,25.68,50.32,5.83,432.57,haricot
51.21,33.9,52.55,18.04,62.53,6.56,477.7,haricot
45.99,17.1,27.25,22.76,66.34,5.72,492.61,haricot
28.18,20.97,29.06,21.95,66.34,6.16,787.99,haricot
48.77,18.16,21.95,26.78,52.0,5.72,411.07,haricot
45.13,29.56,59.48,26.87,60.27,6.06,548.43,haricot
26.1,18.45,25.29,19.14,56.01,5.96,880.79,haricot
43.14,39.69,34.9,22.58,58.11,5.77,471.58,haricot
57.8,39.67,21.8,19.5,60.59,5.78,581.94,haricot
25.16,26.41,30.87,21.52,52.36,6.14,891.63,haricot
33.15,36.91,53.73,27.52,69.75,6.49,828.29,haricot
23.03,26.57,59.57,25.7,74.05,6.67,837.44,haricot
48.26,34.01,40.93,27.24,70.63,6.77,736.5,haricot
32.18,15.89,57.43,23.86,57.45,5.72,814.76,haricot
53.46,35.36,45.8,21.66,57.6,5.51,816.8,haricot
23.5,30.77,40.16,23.27,73.17,5.55,786.7,haricot
22.08,15.95,37.19,18.63,69.73,6.29,414.52,haricot
21.62,30.32,52.24,22.38,63.86,6.7,705.25,haricot
28.99,30.33,45.13,25.34,65.52,6.95,498.64,haricot
58.04,28.46,46.88,18.99,59.51,6.65,753.46,haricot
21.61,28.66,23.53,27.96,72.43,5.53,829.32,haricot
56.78,23.84,48.78,22.42,66.38,6.01,561.28,haricot
36.98,18.64,53.25,21.49,60.0,6.84,648.31,haricot
41.77,38.91,55.47,19.69,61.83,6.96,586.18,haricot
34.86,19.88,24.57,25.4,69.25,6.95,786.71,haricot
29.73,16.0,59.42,21.4,57.8,6.86,692.55,haricot
28.59,37.23,59.73,18.87,71.56,6.09,662.04,haricot
56.59,39.33,30.49,20.13,52.01,6.34,406.8,haricot
36.48,16.83,36.21,18.4,70.88,5.81,564.15,haricot
54.8,33.66,28.76,18.72,67.89,6.09,783.04,haricot
37.81,23.65,38.05,25.49,72.56,5.57,662.06,haricot
21.31,26.71,55.41,21.62,73.31,6.45,867.08,haricot
50.29,17.59,29.25,21.94,54.25,6.24,635.68,haricot
58.25,25.84,51.43,27.42,71.92,5.81,648.01,haricot
33.91,25.0,34.43,26.26,61.3,6.29,891.22,haricot
22.4,27.2,50.96,19.51,65.29,5.86,833.7,haricot
33.08,23.23,43.93,19.84,57.12,6.12,576.82,haricot
41.0,29.99,42.67,24.54,57.69,5.69,780.4,haricot
54.03,21.43,36.28,22.99,63.33,6.49,420.8,haricot
48.86,16.55,38.73,26.28,61.28,5.72,892.52,haricot
55.57,34.28,36.46,19.84,73.54,6.3,826.18,haricot
33.68,23.38,59.42,23.22,53.52,5.83,640.97,haricot
21.7,26.56,36.76,25.79,58.87,6.97,490.38,haricot
43.64,17.24,49.35,27.95,70.48,6.33,642.37,haricot
53.4,38.4,59.57,21.97,74.77,5.73,526.77,haricot
23.56,21.79,50.72,26.53,69.47,6.45,656.98,haricot
48.35,24.77,53.65,24.77,67.45,6.3,842.61,haricot
30.08,24.53,51.11,22.93,72.23,6.02,584.67,haricot
55.55,26.61,40.64,21.33,56.92,6.48,459.92,haricot
55.17,34.48,27.63,24.94,65.07,5.78,536.6,haricot
36.36,32.48,45.55,23.32,69.21,6.64,708.93,haricot
51.48,23.36,55.25,24.15,70.56,6.32,509.22,haricot
41.7,24.28,47.9,22.76,70.9,6.52,742.27,haricot
28.69,39.61,53.67,25.89,58.26,6.3,468.55,haricot
41.54,18.65,42.12,24.49,59.75,6.25,837.83,haricot
24.34,34.79,26.83,18.37,54.64,6.65,602.56,haricot
54.9,28.12,20.89,25.17,52.76,6.68,484.05,haricot
33.82,34.03,58.17,21.71,70.74,5.79,803.59,haricot
46.3,19.82,32.1,19.32,59.57,5.81,722.0,haricot
59.78,15.3,41.64,23.74,72.86,6.26,671.85,haricot
38.87,21.72,22.24,22.09,51.31,6.33,553.65,haricot
41.34,18.36,57.31,26.95,54.75,6.02,706.75,haricot
23.83,23.86,30.04,27.16,71.31,6.37,660.17,haricot
57.23,38.31,58.77,19.25,54.01,6.52,670.72,haricot
20.74,16.55,55.52,26.69,58.93,6.84,696.84,haricot
52.24,25.69,24.54,22.34,61.43,6.33,452.79,haricot
59.66,21.1,27.94,23.27,63.43,6.16,785.95,haricot
40.67,30.24,48.95,18.25,64.27,6.83,408.69,haricot
36.21,38.16,34.13,22.59,74.54,5.8,432.63,haricot
54.38,36.71,38.88,23.14,70.9,6.61,532.57,haricot
20.68,26.99,54.36,26.96,73.91,6.82,690.02,haricot
37.78,34.37,49.59,23.38,52.18,6.89,627.8,haricot
34.53,30.74,46.95,20.11,70.92,5.93,493.34,haricot
36.26,33.26,58.62,26.09,73.51,5.71,435.59,haricot
42.31,22.26,53.12,24.72,74.27,5.88,642.89,haricot
40.05,20.98,43.6,22.43,61.17,6.04,408.46,haricot
40.88,23.38,20.05,21.08,56.97,6.09,465.93,haricot
40.31,32.31,45.21,26.04,61.3,6.28,805.2,haricot
37.11,32.54,37.38,22.18,69.01,5.76,569.29,haricot
28.97,23.98,29.21,23.79,69.95,6.68,582.25,haricot
59.55,29.85,35.98,26.36,68.25,6.62,498.07,haricot
38.73,36.55,40.16,24.83,64.7,6.76,542.28,haricot
43.02,18.08,47.61,25.32,51.07,6.51,607.35,haricot
24.96,25.5,27.77,22.16,59.61,6.61,787.11,haricot
44.28,15.57,57.24,24.86,50.85,6.73,500.13,haricot
43.17,26.67,36.79,26.9,60.93,5.61,873.32,haricot
56.82,32.11,38.72,18.93,69.77,5.61,434.3,haricot
41.5,19.0,20.31,22.23,53.43,5.74,438.46,haricot
28.2,32.89,52.36,22.53,62.66,5.55,434.66,haricot
30.3,28.6,49.58,24.05,59.8,5.68,790.39,haricot
34.55,33.4,40.52,25.39,72.68,6.88,667.55,haricot
40.46,21.64,57.43,22.58,53.19,6.15,463.53,haricot
40.1,29.03,33.51,18.72,73.59,6.66,819.44,haricot
34.67,34.02,39.41,20.01,53.11,6.02,468.78,haricot
59.93,16.23,37.65,22.52,57.52,6.36,474.99,haricot
51.36,23.31,43.65,25.16,72.23,6.75,704.15,haricot
35.54,27.58,50.75,26.78,52.59,6.08,788.06,haricot
37.27,23.31,36.45,24.03,75.0,6.24,504.25,haricot
26.51,16.06,42.35,23.45,55.13,6.54,770.55,haricot
30.36,23.6,59.62,21.74,69.02,6.18,796.67,haricot
50.76,31.69,54.19,27.39,64.5,5.86,599.31,haricot
50.33,31.27,27.11,18.51,67.07,5.88,649.84,haricot
49.87,29.07,23.33,19.86,55.48,5.89,682.7,haricot
40.16,20.08,22.7,19.71,74.61,6.2,833.67,haricot
53.95,27.79,48.27,19.93,67.21,5.91,816.03,haricot
23.35,34.33,24.0,26.81,57.61,6.48,643.75,haricot
34.65,31.14,57.9,18.41,72.97,6.41,803.66,haricot
35.35,26.8,54.75,22.15,63.37,5.53,479.3,haricot
45.67,32.92,43.3,19.43,61.14,6.03,647.83,haricot
54.81,34.4,23.36,26.9,61.79,6.62,470.02,haricot
46.83,20.91,37.54,18.17,53.79,5.64,519.87,haricot
24.0,32.3,21.16,24.18,53.52,6.92,866.55,haricot
29.02,30.36,21.12,27.32,63.07,5.56,571.25,haricot
23.07,24.82,46.8,22.7,59.59,5.68,522.47,haricot
24.01,35.19,25.41,23.95,58.57,5.84,719.73,haricot
38.28,25.0,43.71,22.91,57.59,6.34,734.75,haricot
21.07,26.65,22.31,19.86,64.01,6.8,841.4,haricot
22.8,25.48,43.32,19.47,69.14,6.62,851.67,haricot
20.34,20.42,53.09,24.71,72.36,5.59,698.48,haricot
42.76,15.89,40.54,24.1,54.78,5.91,720.17,haricot
38.73,36.45,33.7,20.67,74.62,6.87,414.5,haricot
50.83,17.76,21.1,20.74,56.73,6.73,755.33,haricot
59.26,32.79,36.73,24.99,74.99,6.57,780.84,haricot
57.53,17.84,48.19,26.51,73.86,5.82,651.96,haricot
47.22,21.19,44.02,20.58,58.34,6.16,664.6,haricot
37.97,27.33,31.94,19.59,51.18,5.79,690.97,haricot
51.44,19.23,24.34,25.49,57.63,6.93,757.16,haricot
33.07,22.24,40.95,18.79,52.94,5.76,787.36,haricot
40.55,15.26,46.94,22.24,62.77,5.82,675.89,haricot
59.17,16.84,31.36,20.43,56.21,6.07,809.05,haricot
56.51,20.06,41.72,24.37,63.05,6.15,495.99,haricot
39.53,25.03,51.82,25.64,53.35,5.63,854.08,haricot
41.42,36.45,22.33,23.27,63.49,6.79,448.8,haricot
29.62,25.16,54.63,27.39,74.82,6.94,402.97,haricot
21.91,18.69,33.95,26.3,72.32,5.78,709.83,haricot
56.69,26.59,24.14,22.58,59.39,6.37,619.33,haricot
20.69,39.85,41.74,22.74,73.87,5.73,494.62,haricot
52.32,21.52,51.97,20.72,50.83,6.28,498.34,haricot
50.31,31.03,56.94,25.83,54.52,6.7,720.87,haricot
46.76,35.81,42.95,22.66,65.92,5.95,491.3,haricot
44.66,20.85,23.2,18.01,65.21,6.04,776.16,haricot
35.01,27.15,36.28,24.51,58.9,6.95,868.07,haricot
53.92,38.01,37.97,23.36,68.55,6.54,845.34,haricot
48.65,39.95,33.94,26.33,67.44,6.54,562.92,haricot
51.42,37.51,28.74,24.25,59.8,6.98,639.42,haricot
29.13,24.55,46.15,18.76,65.09,6.9,825.18,haricot
22.71,39.83,47.95,19.62,50.31,5.76,819.09,haricot
20.87,20.83,50.29,23.86,69.57,6.62,425.3,haricot
55.7,20.68,42.14,24.44,54.22,6.96,644.08,haricot
22.31,38.43,43.45,24.99,63.13,6.75,416.57,haricot
30.74,26.74,23.06,25.06,59.84,5.91,401.69,haricot
48.79,35.85,35.8,23.64,55.69,6.43,406.07,haricot
39.55,31.11,56.73,21.81,69.13,6.4,863.51,haricot
35.94,22.98,55.49,18.49,53.41,5.62,821.55,haricot
20.42,36.54,38.05,18.04,60.04,5.78,712.2,haricot
47.17,27.19,21.62,24.56,71.05,6.58,814.98,haricot
28.02,37.22,32.89,18.13,71.08,6.91,727.78,haricot
29.26,21.29,38.66,26.98,53.74,6.74,545.65,haricot
52.34,38.01,37.1,21.65,70.06,6.29,742.22,haricot
44.91,18.82,53.79,19.96,73.31,5.88,766.94,haricot
31.39,22.94,32.4,25.48,63.92,6.82,553.69,haricot
47.68,33.82,26.06,22.01,62.07,6.03,561.06,haricot
47.46,20.4,48.38,27.35,64.13,6.42,434.47,haricot
54.58,22.14,44.6,27.79,64.89,6.59,622.66,haricot
22.41,34.94,21.4,25.01,50.57,6.79,478.82,haricot
40.57,29.93,38.3,21.41,61.7,5.97,619.06,haricot
34.36,29.16,29.52,27.89,62.52,5.79,638.53,haricot
54.66,15.55,47.18,23.48,54.24,6.73,584.44,haricot
31.75,35.7,45.54,26.98,65.75,6.61,818.22,haricot
22.19,34.4,44.55,18.7,62.71,5.62,767.97,haricot
41.86,38.84,27.33,24.06,55.29,6.42,761.32,haricot
48.89,35.38,54.14,18.77,58.58,6.53,649.29,haricot
27.63,28.82,36.3,21.9,70.24,6.11,413.23,haricot
22.32,36.41,58.42,24.88,59.11,6.91,731.4,haricot
53.77,34.15,35.17,22.79,54.65,5.94,789.06,haricot
55.76,33.11,38.61,18.87,51.42,6.06,631.91,haricot
44.36,15.16,59.59,21.64,71.2,6.3,465.22,haricot
51.9,32.75,41.1,23.15,52.19,6.48,855.62,haricot
23.73,21.59,56.09,20.84,66.35,6.3,698.16,haricot
36.63,22.5,21.94,25.44,68.65,6.51,721.82,haricot
29.75,15.56,52.35,22.91,57.67,5.65,431.36,haricot
33.95,35.12,56.75,26.97,73.0,6.86,663.61,haricot
28.78,34.95,28.55,20.67,55.83,6.27,560.91,haricot
26.17,26.33,54.96,23.71,71.96,5.79,483.49,haricot
43.02,26.58,46.41,25.95,68.78,6.91,599.13,haricot
28.26,28.77,24.43,20.89,55.2,6.09,455.61,haricot
21.27,31.42,44.41,25.08,66.51,5.67,545.54,haricot
25.18,36.07,49.88,20.02,58.53,6.95,697.08,haricot
52.05,21.61,28.4,25.84,67.15,6.52,676.32,haricot
42.54,33.39,30.8,21.53,71.79,5.96,673.15,haricot
48.11,40.0,37.41,22.28,71.06,6.71,765.54,haricot
38.53,23.1,44.35,26.76,72.09,5.66,614.18,haricot
38.59,39.44,47.12,22.07,50.65,6.35,448.04,haricot
53.38,33.81,38.42,22.29,72.43,5.93,524.51,haricot
57.57,35.23,52.83,19.95,53.58,5.54,518.52,haricot
50.97,21.0,49.16,20.52,59.88,6.97,522.41,haricot
35.05,22.53,24.38,22.9,59.47,6.54,808.8,haricot
41.77,15.8,44.76,18.55,65.41,6.53,498.88,haricot
52.77,37.78,52.52,21.05,64.67,6.87,560.33,haricot
52.8,15.24,20.15,25.6,69.04,6.68,865.01,haricot
24.72,20.8,56.15,19.77,67.06,6.3,441.6,haricot
31.41,28.01,54.09,25.08,65.55,6.24,549.34,haricot
24.77,25.23,21.14,20.11,60.81,6.13,422.15,haricot
43.56,28.74,23.12,27.43,52.48,6.78,400.15,haricot
55.29,15.49,50.31,21.62,68.46,6.1,435.45,haricot
50.7,16.78,56.88,18.51,61.98,6.58,596.62,haricot
28.69,33.98,51.37,27.23,59.4,6.26,581.56,haricot
30.28,33.78,33.59,22.28,60.09,6.57,858.9,haricot
46.67,26.79,51.17,24.41,51.52,5.64,418.96,haricot
38.27,35.65,32.52,21.84,72.74,6.76,732.52,haricot
30.67,17.93,20.64,19.07,57.31,6.33,432.0,haricot
25.45,19.53,45.28,24.16,63.77,5.88,585.56,haricot
23.87,20.66,55.91,27.8,66.19,6.88,721.37,haricot
21.33,39.92,23.96,24.83,56.32,6.09,722.97,haricot
37.46,21.26,33.38,21.42,73.98,6.7,629.27,haricot
27.99,35.28,26.29,20.1,59.15,6.82,465.89,haricot
24.89,27.35,31.06,23.69,61.29,6.15,455.99,haricot
25.64,35.53,55.44,20.35,52.84,5.58,704.15,haricot
48.61,24.32,47.19,25.13,73.38,5.6,496.15,haricot
22.74,36.7,51.7,23.75,52.09,5.91,548.86,haricot
42.43,21.45,22.92,25.31,57.48,6.18,463.83,haricot
52.1,29.14,56.06,22.95,73.54,6.84,688.23,haricot
57.36,23.08,34.63,18.45,64.73,6.58,786.76,haricot
25.99,26.1,27.07,24.62,53.95,6.86,515.32,haricot
31.66,36.27,38.34,18.24,62.36,5.63,892.67,haricot
43.52,21.41,42.55,18.77,70.0,6.89,837.22,haricot
33.67,23.14,21.4,24.51,63.37,6.19,853.82,haricot
26.72,15.24,22.93,20.23,50.83,6.25,557.05,haricot
27.22,33.75,28.18,24.88,58.73,6.27,866.93,haricot
21.49,27.51,54.18,23.88,56.92,6.1,740.13,haricot
55.63,16.03,22.86,21.25,55.82,5.9,510.63,haricot
27.83,18.27,57.36,19.44,55.11,5.87,866.51,haricot
50.23,34.74,24.19,26.36,60.2,5.89,687.88,haricot
52.89,34.47,55.6,27.28,55.95,6.14,407.31,haricot
55.17,18.86,54.46,21.29,59.2,5.56,563.44,haricot
55.53,15.64,36.25,18.31,59.27,5.76,526.11,haricot
55.1,25.9,30.95,23.89,53.55,5.89,673.12,haricot
29.5,31.98,39.66,25.72,73.71,5.67,567.33,haricot
32.78,18.78,52.41,25.6,62.11,6.31,429.77,haricot
42.22,34.78,42.95,20.65,66.69,6.04,672.44,haricot
39.5,24.53,48.76,26.84,50.13,6.9,655.76,haricot
48.03,36.39,38.68,26.35,54.44,5.74,728.74,haricot
54.81,37.31,45.75,23.25,58.28,6.97,559.85,haricot
49.77,28.3,44.34,21.93,74.12,6.36,868.89,haricot
20.3,29.32,48.69,25.45,72.62,5.51,400.17,haricot
38.89,15.73,58.98,20.22,61.82,5.59,661.02,haricot
35.2,16.12,33.4,21.91,74.75,5.81,672.39,haricot
59.49,34.8,59.73,27.68,62.24,6.54,455.22,haricot
37.65,35.23,40.21,25.03,68.64,5.88,837.85,haricot
38.39,20.25,54.62,22.18,68.76,6.32,590.94,haricot
52.4,29.61,35.62,19.1,72.39,5.55,831.59,haricot
34.4,30.98,56.89,19.52,64.17,6.65,778.79,haricot
41.03,30.62,50.3,26.41,69.05,6.03,898.36,haricot
37.38,15.61,34.5,19.28,53.04,5.92,426.69,haricot
47.54,16.85,28.13,18.93,51.58,5.9,685.95,haricot
58.59,36.89,55.04,19.76,56.62,5.61,789.23,haricot
22.79,28.92,29.92,20.43,74.77,6.64,818.47,haricot
42.88,36.78,45.82,27.46,57.03,6.39,745.07,haricot
35.72,36.99,59.19,22.94,59.77,6.21,826.37,haricot
45.82,16.12,41.69,18.17,69.46,5.99,636.0,haricot
51.95,16.16,26.34,21.98,55.75,6.01,899.09,haricot
53.02,37.1,57.48,21.41,57.43,5.85,815.06,haricot
47.18,20.9,35.08,23.07,63.2,6.83,590.28,haricot
56.34,26.03,49.85,27.3,72.69,5.59,502.85,haricot
39.08,25.79,45.64,27.45,52.81,6.18,496.21,haricot
55.76,39.11,39.15,19.04,69.63,6.55,577.34,haricot
55.5,39.4,42.31,23.66,57.44,6.38,619.82,haricot
32.09,16.68,30.11,19.98,63.55,6.4,704.29,haricot
35.53,25.53,53.37,22.76,74.69,6.16,724.79,haricot
22.01,31.33,54.06,27.42,74.93,5.92,687.69,haricot
38.03,29.1,26.3,26.56,72.74,6.17,540.21,haricot
25.63,32.09,32.49,27.1,66.78,6.47,679.7,haricot
21.83,38.3,45.12,27.94,63.43,6.57,428.1,haricot
45.27,34.12,51.14,25.7,55.66,6.96,897.59,haricot
23.02,38.41,31.58,24.89,58.45,6.95,450.75,haricot
39.91,25.7,33.04,24.46,53.28,6.57,890.3,haricot
52.18,36.5,34.39,21.25,62.93,5.57,872.68,haricot
25.75,37.58,23.34,26.23,53.8,5.56,759.74,haricot
31.21,32.86,42.2,19.09,73.3,6.18,767.22,haricot
40.04,30.11,32.11,20.0,63.56,6.16,595.06,haricot
46.9,32.26,21.84,21.39,60.29,5.65,517.95,haricot
22.07,39.91,49.46,18.87,50.51,6.58,619.6,haricot
51.47,38.09,43.97,19.87,69.55,6.93,690.12,haricot
47.28,23.44,35.26,25.35,73.19,6.44,794.92,haricot
26.87,20.3,41.28,19.77,65.87,5.94,795.77,haricot
52.32,26.59,27.23,24.47,74.82,6.43,417.89,haricot
20.69,23.01,27.83,26.13,71.12,5.89,562.82,haricot
29.45,37.71,40.11,24.56,60.39,6.45,592.93,haricot
33.59,30.86,43.64,20.94,53.73,6.05,607.6,haricot
45.15,37.86,21.45,20.44,54.84,6.25,614.85,haricot
49.16,21.06,43.78,26.84,72.77,6.94,786.63,haricot
56.24,20.86,27.9,18.06,67.67,6.91,493.47,haricot
45.48,33.66,57.1,24.47,74.26,6.02,574.96,haricot
41.72,24.59,20.06,25.32,68.79,6.62,572.51,haricot
40.89,24.0,20.64,23.62,53.09,5.62,777.75,haricot
20.38,38.98,40.61,27.83,51.45,6.38,574.66,haricot
53.74,24.03,30.42,26.58,59.37,5.53,595.14,haricot
46.18,21.36,37.28,18.57,64.7,6.63,606.66,haricot
36.81,17.21,28.08,19.55,62.04,6.29,874.47,haricot
22.93,30.0,41.06,23.16,71.83,5.81,420.39,haricot
46.89,23.63,20.7,20.51,57.73,6.43,486.29,haricot
36.52,27.06,38.37,27.74,51.14,6.93,690.97,haricot
51.83,25.76,38.15,26.79,72.4,5.86,499.62,haricot
39.85,37.51,32.89,24.52,67.7,6.67,681.96,haricot
36.1,39.18,44.45,25.29,58.62,6.5,528.9,haricot
29.8,32.87,40.86,24.83,56.74,6.4,621.97,haricot
43.88,22.27,48.62,26.06,56.5,5.95,730.58,haricot
47.82,32.6,47.31,21.93,59.87,5.88,478.42,haricot
47.7,17.33,57.51,26.27,71.44,6.86,604.3,haricot
53.87,18.95,20.87,25.85,51.87,6.98,737.4,haricot
50.14,21.15,46.95,18.43,70.95,5.75,748.68,haricot
28.98,16.71,39.26,19.69,68.24,5.86,571.24,haricot
42.7,22.12,35.12,26.16,54.48,5.62,564.18,haricot
36.98,28.57,34.9,25.9,50.98,6.15,591.13,haricot
45.9,39.16,40.42,27.87,57.56,5.55,482.83,haricot
35.8,22.91,23.88,22.33,58.45,5.68,548.06,haricot
55.46,22.55,48.56,24.12,60.68,5.86,584.51,haricot
43.68,23.77,28.6,19.16,71.99,6.16,712.6,haricot
39.62,36.81,41.88,22.81,73.12,6.58,455.77,haricot
27.11,34.68,53.43,23.45,63.86,6.45,619.56,haricot
47.21,17.71,58.45,25.5,65.78,5.97,480.48,haricot
36.37,31.54,45.35,21.83,65.33,6.72,413.14,haricot
38.02,33.96,41.85,24.51,62.92,6.99,427.31,haricot
39.64,17.29,26.39,21.83,53.89,6.95,873.39,haricot
33.44,30.99,41.35,26.16,65.69,5.5,781.59,haricot
49.87,27.74,56.12,27.08,63.1,6.41,898.26,haricot
31.95,23.12,27.31,26.96,68.61,5.66,890.88,haricot
49.24,36.26,21.93,23.05,67.46,6.31,733.32,haricot
52.71,24.36,53.95,19.63,56.77,5.57,582.21,haricot
35.2,35.13,46.13,22.37,66.3,5.58,490.14,haricot
45.08,31.03,50.97,22.03,68.06,6.53,881.7,haricot
28.61,28.79,44.07,27.99,55.03,6.28,573.09,haricot
41.04,20.8,21.9,23.73,58.4,5.77,561.97,haricot
21.97,38.76,43.25,26.15,60.58,6.85,641.66,haricot
42.96,27.29,49.33,23.67,56.79,5.72,703.06,haricot
39.57,17.4,35.82,23.15,70.67,5.61,574.25,haricot
52.91,31.21,31.6,26.45,62.33,6.25,888.29,haricot
57.88,23.96,25.62,21.26,50.76,5.53,597.76,haricot
57.64,36.78,40.46,23.65,50.15,5.82,412.39,haricot
50.18,18.64,54.76,24.43,55.74,5.74,713.81,haricot
56.03,32.96,33.94,23.87,57.77,7.0,774.42,haricot
44.58,25.58,44.73,21.42,50.72,6.09,865.24,haricot
45.05,17.1,55.4,20.69,56.09,5.95,688.6,haricot
41.79,27.29,48.7,21.17,69.55,5.76,791.31,haricot
46.55,32.08,39.26,24.67,51.99,6.78,427.77,haricot
25.95,29.42,49.58,18.76,73.02,6.96,702.98,haricot
39.25,33.53,33.13,22.93,72.9,6.93,863.53,haricot
30.5,20.81,31.91,22.41,57.85,6.06,710.32,haricot
50.5,33.39,52.58,18.32,51.19,6.68,666.54,haricot
43.13,16.31,30.21,24.38,71.48,6.88,650.21,haricot
41.82,35.83,41.5,23.17,72.63,6.68,854.54,haricot
28.73,28.11,53.7,19.11,69.87,5.77,804.06,haricot
44.48,19.83,38.93,24.82,65.85,6.14,849.68,haricot
40.77,27.65,22.49,27.22,54.43,6.29,801.78,haricot
28.62,28.18,29.63,25.6,64.11,6.78,847.28,haricot
45.95,33.13,41.97,21.84,66.2,6.86,608.34,haricot
32.58,24.71,37.42,18.74,62.46,6.24,694.22,haricot
34.51,30.33,55.13,27.55,64.59,5.56,884.62,haricot
48.23,23.4,25.89,19.43,54.19,5.57,851.08,haricot
41.63,32.5,53.12,25.92,72.07,6.95,619.54,haricot
58.01,33.08,22.83,24.82,67.17,6.86,586.47,haricot
43.4,15.3,33.28,18.62,63.05,6.73,503.22,haricot
41.1,20.1,24.83,23.11,51.98,6.38,415.67,haricot
24.27,28.75,43.66,18.29,64.33,6.76,761.16,haricot
25.25,29.81,46.89,18.37,71.38,6.86,825.23,haricot
52.99,33.62,45.34,24.79,70.16,6.49,563.86,haricot
35.04,37.43,20.68,24.99,73.87,6.56,896.96,haricot
47.5,15.86,53.08,20.85,61.15,5.97,534.28,haricot
37.26,24.47,45.33,26.13,57.43,5.82,733.45,haricot
46.81,37.53,20.64,26.53,63.03,6.43,445.69,haricot
37.3,20.68,30.17,23.04,70.31,6.62,695.5,haricot
41.58,25.68,58.91,23.6,56.35,5.85,705.68,haricot
40.91,15.19,53.2,25.04,66.55,5.6,581.03,haricot
57.42,36.56,31.42,19.57,61.23,6.03,741.11,haricot
58.66,24.08,22.49,26.98,50.95,6.93,732.29,haricot
57.67,19.99,21.63,22.88,61.27,6.0,878.83,haricot
52.9,31.54,26.51,25.34,68.18,6.14,862.39,haricot
26.68,21.68,22.53,25.95,65.54,5.97,481.91,haricot
21.61,19.17,38.13,20.47,56.47,6.81,657.57,haricot
49.17,15.89,34.61,22.79,54.66,5.68,835.15,haricot
57.58,16.97,33.96,27.58,52.08,6.47,886.11,haricot
59.13,26.78,26.51,20.02,72.24,6.87,703.94,haricot
50.65,33.5,46.47,26.27,67.14,6.3,518.48,haricot
49.76,26.84,31.79,26.02,67.42,6.91,482.72,haricot
45.97,21.11,56.14,18.99,66.4,6.69,577.46,haricot
58.17,36.27,31.78,18.08,57.42,5.92,844.98,haricot
58.68,16.76,38.85,23.48,52.32,6.07,558.54,haricot
41.44,31.53,48.14,19.37,70.32,6.52,844.54,haricot
37.97,37.35,54.63,22.38,59.53,6.9,757.58,haricot
57.13,34.92,44.37,19.16,57.29,6.95,559.71,haricot
23.73,32.69,49.36,20.85,57.44,6.2,410.89,haricot
51.57,22.93,54.15,26.03,66.54,5.99,658.16,haricot
37.79,23.47,53.93,22.84,70.82,5.66,470.51,haricot
59.09,29.69,40.39,23.23,55.38,6.58,442.39,haricot
42.93,29.27,56.57,23.26,53.43,6.36,445.66,haricot
28.15,15.78,40.53,18.85,61.73,6.9,759.88,haricot
23.1,20.61,46.95,26.95,50.82,6.72,680.91,haricot
41.84,38.95,49.91,26.5,58.85,6.33,707.7,haricot
32.86,29.26,29.47,19.43,59.35,6.61,858.09,haricot
38.31,31.07,24.12,27.04,64.22,6.67,797.22,haricot
30.26,28.23,58.42,18.9,67.08,6.94,550.29,haricot
54.46,38.34,49.88,20.31,58.35,5.55,815.73,haricot
53.98,30.82,34.1,18.77,68.83,6.59,856.3,haricot
49.22,35.72,49.84,24.31,60.67,6.85,725.48,haricot
35.93,17.09,31.63,23.44,56.89,5.83,663.7,haricot
26.79,35.01,39.37,23.74,53.68,5.99,605.04,haricot
52.33,34.25,28.92,24.16,56.09,6.98,876.06,haricot
42.53,32.47,52.06,25.21,67.5,6.94,698.23,haricot
45.45,36.23,46.8,25.33,55.85,6.06,473.65,haricot
40.23,26.39,59.89,24.11,69.66,6.0,815.77,haricot
44.6,32.42,31.78,23.49,65.85,6.38,857.6,haricot
55.93,39.27,46.7,27.72,70.81,5.91,613.72,haricot
29.54,15.1,27.52,18.04,68.0,6.14,556.29,haricot
50.47,35.81,59.01,24.42,61.54,5.96,511.16,haricot
28.52,25.23,59.67,18.01,54.93,5.78,758.56,haricot
34.1,26.43,25.94,22.05,52.58,6.3,448.97,haricot
51.62,29.17,48.96,22.19,59.54,5.65,661.93,haricot
40.58,26.7,49.62,26.33,68.77,5.72,711.03,haricot
23.21,32.37,35.27,19.32,71.55,6.42,577.36,haricot
21.23,28.43,56.93,23.96,74.29,5.7,684.15,haricot
51.93,28.14,23.64,23.83,65.29,6.59,780.61,haricot
50.83,31.59,28.63,22.04,69.4,6.93,439.47,haricot
41.42,22.81,29.02,23.06,65.15,5.51,790.1,haricot
52.8,39.14,27.23,23.95,60.67,6.0,682.82,haricot
51.3,15.58,58.78,26.1,68.78,6.64,594.53,haricot
50.06,24.67,55.95,19.77,57.31,6.33,559.61,haricot
36.97,27.31,54.25,23.23,59.06,5.87,604.34,haricot
40.63,33.65,24.84,20.22,59.49,6.04,595.87,haricot
51.74,23.1,40.08,24.24,55.8,6.58,673.56,haricot
37.87,35.24,29.74,26.83,64.03,6.41,837.53,haricot
52.7,30.04,50.13,22.33,63.68,5.59,444.93,haricot
